id,condition,seller,brand,model,name,category,processor,graphics,ram,storage,display,display_size,display_resolution,product_url,price,image_url,in_stock
66,New,amazon,ACEMAGIC,AX16Pro,"ACEMAGIC Gaming Laptop AMD Ryzen 7 5825U(8C/16T), Radeon RX Vega 8 Graphics,15.6FHD Display,16GB RAM 512GB NVMe SSD Laptop Computer with Backlit KB,Type_C (Full Function),WiFi 6, 53Wh Battery",Gaming,AMD Ryzen 7 5825U,AMD Radeon RX Vega 8,16,512,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DY7FXDGX,26499,https://m.media-amazon.com/images/I/71NMlLXT0jL._AC_UY218_.jpg,in stock
67,New,amazon,ACEMAGIC,LX15PRO,ACEMAGIC Gaming Laptop AMD Ryzen 7-5825U Laptop Computer 15.6-in IPS 16GB DDR4 512GB NVMe SSD Backlit & Numeric Keyboard WiFi 6 HDMI Type-C USB3.2 TRRS Webcam Windows Laptops Business Laptops,Gaming,Amd Ryzen 7 5825U,AMD Radeon RX Vega 8,16,512,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F1YRJQWS,79999,https://m.media-amazon.com/images/I/71uSQJc7MvL._AC_UY218_.jpg,in stock
68,New,amazon,ACEMAGIC,AX15,"ACEMAGIC Laptop Computer Powered by Intel N95 Processor, 16GB DDR4 RAM 512GB SSD Laptop with 15.6 inch FHD, WiFi, BT5.0, Type_C, Business Home PC",Business,Intel N95,Intel UHD ,16,512,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DB1MWKWW,17999,https://m.media-amazon.com/images/I/71ekMQLXobL._AC_UY218_.jpg,in stock
69,New,amazon,Acer,Acer Nitro V,"Acer 2024 Nitro V AI-Powered Gaming Laptop | 13th Gen Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4060 | 15.6"" FHD IPS 144Hz Display | MUX Switch| w/HDMI Cable (32GB RAM | 1TB PCIe SSD)",Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,32,1024,15.6 Inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DKDTL2F8,52450,https://m.media-amazon.com/images/I/71+yjKs6W2L._AC_UY218_.jpg,in stock
70,New,amazon,Acer,Acer Nitro V,"Acer 2024 Nitro V Gaming Laptop | 13th Gen Intel Core i7-13620H | NVIDIA GeForce RTX 4060 AI-Powered Graphics | 15.6"" FHD IPS 144Hz |32GB DDR5 1TB NVMe SSD M.2| MUX Switch| w/Mouse pad",Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,32,1024,15.6 Inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DHCNQ9KR,51499,https://m.media-amazon.com/images/I/616zcvp1ySL._AC_UY218_.jpg,in stock
71,New,amazon,Acer,NX.KJBAA.001,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",Study,AMD Ryzen 3 7320U,AMD Radeon ,8,128,15.6 Inches ( 1920x1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0BS4BP8FB,16499,https://m.media-amazon.com/images/I/61gKkYQn6lL._AC_UY218_.jpg,in stock
72,New,amazon,Acer,NX.KHDAA.003,"Acer Aspire 3 A315-24PT-R08Z Slim Laptop | 15.6"" Full HD IPS Touch Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 256GB NVMe SSD, Silver",Study,AMD Ryzen 3 7320U,AMD Radeon ,8,256,15.6 Inches ( 1920x1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0BS4HRL8L,20999,https://m.media-amazon.com/images/I/71+1lOl1Y1L._AC_UY218_.jpg,in stock
73,New,btech,Acer,Aspire 3 A315-44P-R4GH,"Acer Aspire 3 A315-44P-R4GH Laptop, AMD Ryzen 7-5700U, 512GB PCIe SSD, 8GB RAM, 15.6 Inch, FHD Display, AMD Radeon Graphics, FreeDOS - Silver",Study,AMD Ryzen 7 5700U,AMD Radeon,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/acer-aspire-3-a315-44p-r4gh-laptop-amd-ryzen-75700u-512gb-ssd-8gb-amd-radeon-graphics-freedos-silver.html,"18,450",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/9/1/91980c594afcd47abe8e2857d23ec9c36a4f99d982134c64783d6c3a3ba55121.jpeg,in stock
74,New,btech,Acer,Aspire 3 A315-59-58XR,"Acer Aspire 3 A315-59-58XR Laptop, Intel Core i5-1235U, 512GB PCIe SSD, 8GB RAM, 15.6 Inch, FHD Display, Intel Iris Xe Graphics, FreeDOS - Silver",Study,Intel Core i5 1235U,Intel Iris Xe,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/acer-aspire-3-a3155958xr-laptop-intel-core-i51235u-512gb-ssd-8gb-15-6-intel-iris-xe-graphics-freedos-silver.html,"18,999",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/_/1_288.jpg,in stock
75,New,amazon,Acer,Acer Aspire 3,"acer Aspire 3 Laptop | 15.6"" Full HD Display | AMD Ryzen 7 5700U Processor | AMD Radeon Graphics | 16GB RAM | 512GB SSD | Wi-Fi 6 | Windows 11 Home | DealExpress Accessories",Business,AMD Ryzen 7 5700U,AMD Radeon,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CZHHL8PV,22499,https://m.media-amazon.com/images/I/61gtA51qlDL._AC_UY218_.jpg,in stock
76,New,amazon,Acer,NX.KH7AA.001,"Acer Aspire 5 14 Slim Laptop | 14"" WUXGA (1920 x 1200) IPS | Core i7-1355U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6E | USB4/Thunderbolt 4 | Backlit KB | A514-56M-71A9, Gray",Study,Intel Core i7 1355U,Intel Iris Xe ,16,512,14 Inches ( 1920 x 1200 ) FHD,14,FHD,https://www.amazon.com/dp/B0BZ8W6177,37816,https://m.media-amazon.com/images/I/71t7ENvKc7L._AC_UY218_.jpg,in stock
77,New,amazon,Acer,A515-58PT-50UJ,"Acer Aspire 5 15 Slim Laptop | 15.6"" FHD 1920x1080 IPS Touch | Intel Core i5-13420H | Intel UHD Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6 | Backlit KB | Protective Sleeve| A515-58PT-50UJ",Business,Intel Core i5 13420H,Intel UHD ,16,512,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CV62R75W,25968,https://m.media-amazon.com/images/I/71RkN3WRIBL._AC_UY218_.jpg,in stock
78,New,btech,Acer,Aspire 5 A515-57-55KJ,"Acer Aspire 5 A515-57-55KJ Laptop, Intel Core i5-12450H, 512GB PCIe SSD, 8GB RAM, 15.6 Inch, FHD IPS Display, Intel UHD Graphics, FreeDOS - Black",Study,Intel Core i5 12450H,Intel UHD,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/acer-aspire-5-a5155755kj-laptop-intel-core-i512450h-512gb-ssd-8gb-intel-uhd-graphics-freedos-black.html,"23,550",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/3/_/3_200.jpg,in stock
79,New,btech,Acer,Aspire 5 A515-57G-56DQ,"Acer Aspire 5 A515-57G-56DQ Laptop, Intel Core i5-1235U, 512GB SSD, 8GB RAM, 15.6 Inch, IPS, FHD, NVIDIA GeForce RTX 2050 4GB GDDR6, FREEDOS - Black",,Intel Core i5 1235U,NVIDIA RTX 2050,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/acer-aspire-5-a515-57g-56dq-i5-1235u-512gb-8gb-15-6-inch-rtx-2050-4gb-freedos-black.html,"26,666",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/7/0/70eaa17fe7f97e96c2c5b7fb7d4dc6dea563474246970be9427c6881915f830f.jpeg,in stock
80,New,dream 2000,Acer,A515-58M-50KH,"Acer Aspire 5Intel Core i5-13420H, 8GB Ram, 512GB  SSD, UMA, 15.6"" FHD, Win11, a515-58m-50KH - Gray",Business,Intel Core i5 13420H,UMA,8,512,"15.6"" FHD IPS SlimBezel",15.6,FHD ,https://dream2000.com/en/acer-aspire-5-intelr-coretm-i5-13420h-8gb-ram-512gb-ssd-uhd-15-6-fhd-win11-a515-58m-50kh-gray.html,24699,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-08t150001.584_1_1.jpg,in stock
81,New,dream 2000,Acer,A515-58M-74RK,"Acer Aspire 5Intel Core i7-13620H, 8GB Ram, 512GB  SSD, UHD, 15.6 FHD, Win11, a515-58m-74rk - Silver",Business,Intel Core i7 13620H,UMA,8,512,"15.6"" FHD ",15.6,FHD ,https://dream2000.com/en/acer-aspire-5-i7-13620h-8gb-ram-512gb-ssd-uhd-15-6-fhd-win11-a515-58m-74rk-silver.html,27999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-09t102202.081.jpg,in stock
82,New,abc-shop,Acer,A715-43G-R3A6,Acer Aspire 7 A715-43G-R3A6 - R7 5825U 16GB DDR4 512GB NVMe RTX 3050 FHD IPS 60Hz DOS,Gaming,AMD Ryzen 7 5825U,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 60Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qhdem-00a-acer-aspire-7-a715-43g-r3a6-1171?page=6&category=14&order=on_hand+desc,33999,https://www.abcshop-eg.com/web/image/product.template/1171/image_512/%5BNH.QHDEM.00A%5D%20Acer%20Aspire%207%20A715-43G-R3A6%20?unique=3366e1f,out of stock
83,New,amazon,Acer,AG15-31P-3947,"Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS 1080P Display | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB HD | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947",Study,Intel Core i3 N305,Intel UHD ,8,128,15.6 Inches ( 1920x1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CV5ZSR17,14249,https://m.media-amazon.com/images/I/71wKJVtV-+L._AC_UY218_.jpg,in stock
84,New,amazon,Acer,AV15-53P-77V9,"Acer Aspire Vero AV15-53P-77V9 Intel Evo Green PC | 15.6"" FHD IPS 100% sRGB Display | Intel Core i7-1355U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Killer Wi-Fi 6E | PCR Materials",Study,Intel Core i7 1355U,Intel Iris Xe ,16,512,15.6 Inches ( 1920x1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CMS33K9G,42499,https://m.media-amazon.com/images/I/81bTFesIyaL._AC_UY218_.jpg,in stock
88,New,amazon,Acer,Acer Chromebook Plus,Acer Chromebook Laptop Touchscreen 2024-8GB RAM - 256GB PCIe SSD - Backlit Keyboard - 14inch WUXGA Display - AMD Ryzen 3-7320C - Google Chrome - HDMI - Mini Laptop - School Student,Study,Amd Ryzen 3 7320C,AMD Radeon Vega 6,8,256,17.3 Inches ( 1920 x 1200 ) FHD,17.3,FHD,https://www.amazon.com/dp/B0B5TWDCJ6,20999,https://m.media-amazon.com/images/I/71Q07QedxTL._AC_UY218_.jpg,in stock
89,New,amazon,Acer,NX.KWGAA.002,"Acer Chromebook Spin 314 CP314-2HN-318R Convertible Laptop Intel Core i3-N305 14"" WUXGA IPS Corning Gorilla Glass Touch Display 8GB LPDDR5 128GB PCIe SSD Wi-Fi 6E Full HD Webcam Chrome OS",Study,Intel Core i3 N305,Intel UHD ,8,128,14 Inches ( 1920 x 1200 ) FHD,14,FHD,https://www.amazon.com/dp/B0D5JRSWJ6,24326,https://m.media-amazon.com/images/I/61la8AWoyOL._AC_UY218_.jpg,in stock
90,New,amazon,Acer,NX.KB2AA.001,"Acer Chromebook Spin 514 CP514-3HH-R6VK Laptop | AMD Ryzen 5 5625C | 14"" FHD IPS Touch Display | 8GB LPDDR4X | 128GB eMMC | Wi-Fi 6 | FHD Webcam | HDMI Port | Backlit Keyboard | Chrome OS | Sleeve",Study,AMD Ryzen 5 5625C,AMD Radeon ,8,128,14 Inches ( 1920x1080 ) FHD,14,FHD,https://www.amazon.com/dp/B0D2PFGD72,34749,https://m.media-amazon.com/images/I/61CWtp5r1UL._AC_UY218_.jpg,in stock
92,New,amazon,Acer,NH.QLLAA.001,"Acer Nitro 16 Gaming Laptop | AMD Ryzen 7 7840HS OctaCore CPU | NVIDIA GeForce RTX 4060 Laptop GPU | 16"" WUXGA 165Hz IPS Display | 16GB DDR5 | 512GB Gen 4 SSD | WiFi 6E | RGB Backlit KB | AN16-41-R1WE",Gaming,AMD Ryzen 7 7840HS,NVIDIA RTX 4060,16,512,16 Inches ( 1920x1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0BY3K59L9,54998,https://m.media-amazon.com/images/I/71Hiqi140OL._AC_UY218_.jpg,in stock
93,New,amazon,Acer,Nitro 16,"Acer Nitro 16 Gaming Laptop, 16"" WUXGA (1920 x 1200) IPS 165Hz, Hexa-core Ryzen 5 7640HS (Beats i7-11800H), GeForce RTX 4050, RGB Backlit, USB-C, Win11 H, w/Mouse Pad",Gaming,AMD Ryzen 5 7640hs,NVIDIA RTX 4050,32,2048,16 Inches ( 1920x1200 Pixels  ) FHD,16,FHD,https://www.amazon.com/dp/B0DSPHVGYC,46950,https://m.media-amazon.com/images/I/71nYpJNUsfL._AC_UY218_.jpg,in stock
94,New,amazon,Acer,NH.QQTAA.001,"Acer Nitro 17 Gaming Laptop | Intel Core i7-14650HX | NVIDIA GeForce RTX 4060 Laptop GPU | 17.3"" FHD IPS 165Hz G-SYNC Display | 16GB DDR5 | 1TB Gen 4 SSD | Killer Wi-Fi 6E | AN17-72-734A",Gaming,Intel Core i7 14650HX,NVIDIA RTX 4060,16,1024,17.3 Inches ( 1920x1080  ) FHD,17.3,FHD,https://www.amazon.com/dp/B0CZPM2KT1,67499,https://m.media-amazon.com/images/I/71Ha86DxViL._AC_UY218_.jpg,in stock
95,New,abc-shop,Acer,NH.QELEM.006,Acer Nitro 5 AN515-57-743Y - I7 11800H 16GB DDR4 1024GB NVMe RTX 3050 IPS FHD 144Hz DOS,Gaming,Intel Core i7 11800H,NVIDIA RTX 3050,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qelem-006-acer-nitro-5-an515-57-743y-18?page=17&category=14&order=on_hand+desc,34599,https://www.abcshop-eg.com/web/image/product.template/18/image_512/%5BNH.QELEM.006%5D%20Acer%20Nitro%205%20AN515-57-743Y?unique=3366e1f,out of stock
96,New,abc-shop,Acer,NH.QEWEM.008,Acer Nitro 5 AN515-57-7447 - I7 11800H 24GB DDR4 1024GB NVMe RTX 3060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 11800H,NVIDIA RTX 3060,24,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qewem-008-acer-nitro-5-an515-57-7447-23?page=17&category=14&order=on_hand+desc,40999,https://www.abcshop-eg.com/web/image/product.template/23/image_512/%5BNH.QEWEM.008%5D%20Acer%20Nitro%205%20AN515-57-7447?unique=3366e1f,out of stock
97,New,abc-shop,Acer,NH.QELEM.006,Acer Nitro 5 AN515-57-79G1 - I7 11800H 24GB DDR4 1TB NVMe 2TB HDD RTX 3060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 11800H,NVIDIA RTX 3060,24,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qewem-005-acer-nitro-5-an515-57-79g1-342?page=14&category=14&order=on_hand+desc,38888,https://www.abcshop-eg.com/web/image/product.template/342/image_512/%5BNH.QEWEM.005%5D%20Acer%20Nitro%205%20AN515-57-79G1?unique=3366e1f,out of stock
98,New,abc-shop,Acer,NH.QFJEM.005,Acer Nitro 5 AN515-58-526E - I5 12500H 8GB DDR4 512GB NVME RTX 3050 IPS FHD 144Hz DOS,Gaming,Intel Core i5 12500H,NVIDIA RTX 3050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qfjem-005-acer-nitro-5-an515-58-526e-932?page=8&category=14&order=on_hand+desc,30999,https://www.abcshop-eg.com/web/image/product.template/932/image_512/%5BNH.QFJEM.005%5D%20Acer%20Nitro%205%20AN515-58-526E?unique=3366e1f,out of stock
99,New,abc-shop,Acer,NH.QFMEM.006,Acer Nitro 5 AN515-58-74A0 - I7 12700H 16GB DDR4 512GB NVMe RTX 3060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 12700H,NVIDIA RTX 3060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qfmem-006-acer-nitro-5-an515-58-74a0-24?page=17&category=14&order=on_hand+desc,47999,https://www.abcshop-eg.com/web/image/product.template/24/image_512/%5BNH.QFMEM.006%5D%20Acer%20Nitro%205%20AN515-58-74A0?unique=3366e1f,out of stock
100,New,amazon,Acer,NH.QFSAA.002,"Acer Nitro 5 AN515-58-7583 Gaming Laptop | Intel Core i7-12700H | NVIDIA GeForce RTX 3070 Ti Laptop GPU | 15.6"" QHD 165Hz 3ms IPS Display | 16GB DDR4 | 2TB SSD in RAID 0 | Killer WiFi 6 | RGB Keyboard",Gaming,Intel Core i7 12700H,NVIDIA RTX 3070,32,2048,15.6 Inches ( 2560 x 1440  ) 2.5K,15.6,2.5K,https://www.amazon.com/dp/B09TWXWBGY,64400,https://m.media-amazon.com/images/I/71CHxshl1lL._AC_UY218_.jpg,in stock
101,New,amazon,Acer,ANV15,"acer Nitro Gaming Laptop 15.6"" 144Hz FHD (1920 x 1080) IPS 2024 New ~ Intel i5-13420H 8-Core ~ NVIDIA GeForce RTX 4050 6GB~ Backlit Keyboard ~ 16GB DDR5 1TB SSD ~ Win10 Home WWC 32GB USB",Gaming,Intel Core i5 13420H,NVIDIA RTX 4050,16,1024,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F3J1T9MD,48950,https://m.media-amazon.com/images/I/41c1FRYYHVL._AC_UY218_.jpg,in stock
102,New,btech,Acer,Nitro V 15 ANV15-51-755S,"Acer Nitro V 15 ANV15-51-755S Gaming Laptop, Intel Core i7-13620H, 512GB PCIe SSD, 16GB RAM, 15.6 Inch, FHD IPS 144Hz Display, NVIDIA GeForce RTX 4050 6GB GDDR6, FreeDOS - Black","Study, Work",Intel Core i7 13620H,NVIDIA RTX 4050,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/acer-nitro-v-15-anv1551755s-gaming-laptop-intel-core-i7-13620h-512gb-ssd-16gb-nvidia-geforce-rtx-4050-6gb-freedos-black.html,"43,999",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/3/3/334860980bdfc7d3712f059ce2adcd457d580b1c4af3a7c6618a8cbf83cb0d77.jpeg,in stock
103,New,amazon,Acer,ANV15-51-51H9,"Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 8GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-51H9",Gaming,Intel Core i5 13420H,NVIDIA RTX 4050,8,512,15.6 Inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CP8D4SM2,37286,https://m.media-amazon.com/images/I/71F-Wcriq4L._AC_UY218_.jpg,in stock
104,New,amazon,Acer,ANV15-51-723D,"Acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-51-723D",Gaming,Intel Core i7 13620H,NVIDIA RTX 4050,16,1024,15.6 Inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0C4LTKWSG,46999,https://m.media-amazon.com/images/I/71F-Wcriq4L._AC_UY218_.jpg,in stock
105,New,amazon,Acer,ANV16-71-75MW,"Acer Nitro V Gaming Laptop | Intel Core i7-14650HX | NVIDIA GeForce RTX 4060 Laptop GPU (233 AI Tops) | 16"" WQXGA 180Hz Display | 16GB DDR5 | 512GB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV16-71-75MW",Gaming,Intel Core i7 14650HX,NVIDIA RTX 4060,16,512,16 Inches ( 2560x1600  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0DDZHQNS4,64999,https://m.media-amazon.com/images/I/71V1XfmcIoL._AC_UY218_.jpg,in stock
106,New,amazon,Acer,NH.QQEAA.00A,"Acer Nitro V Gaming Laptop | Intel Core i9-13900H Processor | NVIDIA GeForce RTX 4060 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 32GB DDR5 | 1TB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-92XK",Gaming,Intel Core i9 13900H,NVIDIA RTX 4060,32,1024,15.6 Inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0D8JZDJBG,66845,https://m.media-amazon.com/images/I/71F-Wcriq4L._AC_UY218_.jpg,in stock
107,New,abc-shop,Acer,NH.QNCEM.00L,Acer Nitro V15 - i5 13420H 16GB DDR4 512GB NVMe RTX 3050 IPS FHD 165Hz WIN 11,Gaming,Intel Core i5 13420H,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 165Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qncem-00l-acer-nitro-v15-2100?category=14&order=on_hand+desc,33999,https://www.abcshop-eg.com/web/image/product.template/2100/image_512/%5BNH.QNCEM.00L%5D%20Acer%20Nitro%20V15?unique=0a7b5d4,out of stock
108,New,abc-shop,Acer,NH.QNDEM.006,Acer Nitro V15 - i5 13420H 8GB DDR4 512GB NVMe RTX 2050 IPS FHD 165Hz WIN 11,Gaming,Intel Core i5 13420H,NVIDIA RTX 2050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 165Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qndem-006-acer-nitro-v15-2099?category=14&order=on_hand+desc,29999,https://www.abcshop-eg.com/web/image/product.template/2099/image_512/%5BNH.QNDEM.006%5D%20Acer%20Nitro%20V15?unique=ba56c79,out of stock
109,New,abc-shop,Acer,NH.QNCEM.00M,Acer Nitro V15 - i7 13620H 16GB DDR4 512GB NVMe RTX 3050 IPS FHD 165Hz WIN 11,Gaming,Intel Core i7 13620H,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 165Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qncem-00m-acer-nitro-v15-2101?category=14&order=on_hand+desc,36499,https://www.abcshop-eg.com/web/image/product.template/2101/image_512/%5BNH.QNCEM.00M%5D%20Acer%20Nitro%20V15?unique=bec3de5,out of stock
110,New,dream 2000,Acer,ANV15-41-R6WA,"Acer Nitro V15 Ryzen 5 - 7535HS, 8GB Ram, 512GB SSD, RTX 3050, 15.6"" FHD, Win 11 - Black",Gaming,AMD Ryzen 5 7535HS,AMD RTX 3050,8,512,"15.6"" FHD IPS 165Hz",15.6,FHD ,https://dream2000.com/en/acer-nitro-v15-ryzen-5-7535hs-8gb-ram-512gb-ssd-rtx-3050-15-6-fhd-win-11-black.html,34999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-09t125405.639_1.jpg,in stock
111,New,dream 2000,Acer,ANV15-41-R418,"Acer Nitro V15 Ryzen 7 7735HS, 16GB Ram, 1024GB SSD, RTX 4060, 15.6"" FHD, Win 11 - Black",Gaming,AMD Ryzen 7 7735HS,AMD RTX 4060,16,1024,"15.6"" FHD 165Hz",15.6,FHD ,https://dream2000.com/en/acer-nitro-v15-ryzentm-7-7735hs-16gb-ram-1024gb-ssd-rtx-4060-15-6-fhd-win-11-black.html,55999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-09t125405.639_1_1.jpg,in stock
112,New,dream 2000,Acer,Nitro V16,"Acer Nitro V16Intel Core i7-14650HX, 16GB Ram, 512GB SSD, RTX 4050, 16"" WQXGA , Win11 - Black",Gaming,Intel Core i7 14650HX,AMD RTX 4050,16,512,"16""WUXGA IPS 165Hz NTSC 45%",16,FHD ,https://dream2000.com/en/acer-nitro-v16-intelr-coretm-i7-14650hx-16gb-ram-512gb-ssd-rtx-4050-16-wqxga-win11-black.html,59999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-09t162548.730.jpg,in stock
113,New,dream 2000,Acer,Acer Nitro V16,"Acer Nitro V16Intel Core i7-14650HX, 16GB Ram, 512GB SSD, RTX 4060, 16"" WQXGA , Win11 - Black",Gaming,Intel Core i7 14650HX,AMD RTX 4060,16,512,"16""WUXGA IPS 165Hz NTSC 45%",16,FHD ,https://dream2000.com/en/acer-nitro-v16-intelr-coretm-i7-14650hx-16gb-ram-512gb-ssd-rtx-4060-16-wqxga-win11-black.html,63000,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-09t162548.730_7.jpg,in stock
114,New,abc-shop,Acer,NH.Q7YEM.007,Acer Predator Helios 300 PH315-53-7069 - I7 10750H 24GB DDR4 1TB NVMe RTX 2060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 10750H,NVIDIA RTX 2060,24,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/nh-qatem-005-acer-predator-helios-300-ph315-53-7069-343?page=14&category=14&order=on_hand+desc,31999,https://www.abcshop-eg.com/web/image/product.template/343/image_512/%5BNH.QATEM.005%5D%20Acer%20Predator%20Helios%20300%20PH315-53-7069?unique=3366e1f,out of stock
115,New,abc-shop,Acer,NH.QGNEM.009,Acer Predator HELIOS 300 PH315-55-7213 - I7 12700H 32GB DDR5 1024GB NVMe RTX 3070 IPS QHD 165Hz WIN 11,Gaming,Intel Core i7 12700H,NVIDIA RTX 3070,32,1024,"15.6 Inch,  2K Quad HD (2560x1440), refresh rate: 165Hz",15.6,2K,https://www.abcshop-eg.com/en/shop/nh-qgnem-009-acer-predator-helios-300-ph315-55-7213-25?page=17&category=14&order=on_hand+desc,55999,https://www.abcshop-eg.com/web/image/product.template/25/image_512/%5BNH.QGNEM.009%5D%20Acer%20Predator%20HELIOS%20300%20PH315-55-7213?unique=3366e1f,out of stock
